model,token,n_window,format,source_tag,n_agents,majority_pct,num_simulations,correct_rate_percent,convergence_rate_percent,wrong_consensus_rate_percent,no_convergence_rate_percent,mean_rounds_when_correct
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,30,60,50,8.0,8.0,0.0,92.0,3.0
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,60,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,90,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,30,65,50,36.0,36.0,0.0,64.0,2.5
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,60,65,50,14.000000000000002,14.000000000000002,0.0,86.0,2.7142857142857144
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,90,65,50,4.0,4.0,0.0,96.0,2.5
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,120,65,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,30,70,50,57.99999999999999,57.99999999999999,0.0,42.0,2.0689655172413794
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,60,70,50,30.0,30.0,0.0,70.0,2.6
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,90,70,50,18.0,18.0,0.0,82.0,3.2222222222222223
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,120,70,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,30,51,50,12.0,20.0,8.0,80.0,2.6666666666666665
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,60,51,50,2.0,4.0,2.0,96.0,2.0
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,30,55,50,12.0,12.0,0.0,88.0,2.3333333333333335
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,60,55,50,2.0,2.0,0.0,98.0,2.0
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,30,60,50,26.0,26.0,0.0,74.0,1.9230769230769231
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,60,60,50,8.0,8.0,0.0,92.0,2.5
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,90,60,50,6.0,6.0,0.0,94.0,2.3333333333333335
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,30,65,50,36.0,36.0,0.0,64.0,1.6111111111111112
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,60,65,50,20.0,20.0,0.0,80.0,2.2
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,90,65,50,14.000000000000002,14.000000000000002,0.0,86.0,1.8571428571428572
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,120,65,50,8.0,8.0,0.0,92.0,2.25
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,30,70,50,38.0,38.0,0.0,62.0,1.368421052631579
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,60,70,50,34.0,34.0,0.0,66.0,1.8235294117647058
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,90,70,50,28.000000000000004,28.000000000000004,0.0,72.0,2.0
Gemma 27B,yesno,7,only_token,srv54_parallel_20260313,120,70,50,22.0,22.0,0.0,78.0,2.090909090909091
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,30,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,30,55,50,6.0,6.0,0.0,94.0,2.3333333333333335
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,30,60,50,18.0,18.0,0.0,82.0,2.3333333333333335
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,60,60,50,4.0,4.0,0.0,96.0,2.5
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,90,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,30,65,50,76.0,76.0,0.0,24.0,2.1315789473684212
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,60,65,50,32.0,32.0,0.0,68.0,2.4375
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,90,65,50,16.0,16.0,0.0,84.0,2.5
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,120,65,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,30,70,50,88.0,88.0,0.0,12.0,1.8409090909090908
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,60,70,50,60.0,60.0,0.0,40.0,2.2333333333333334
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,90,70,50,40.0,40.0,0.0,60.0,2.35
Gemma 27B,yesno,9,com_cot,srv54_parallel_20260313,120,70,50,32.0,32.0,0.0,68.0,2.9375
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,30,51,50,50.0,100.0,50.0,0.0,4.12
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,8.0
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,9.68
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,9.56
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,30,55,50,50.0,100.0,50.0,0.0,3.4
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,5.36
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,6.32
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,7.96
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,30,60,50,50.0,100.0,50.0,0.0,2.68
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,60,60,50,50.0,100.0,50.0,0.0,4.2
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,4.56
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,6.44
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,30,65,50,50.0,100.0,50.0,0.0,2.04
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,60,65,50,50.0,100.0,50.0,0.0,3.24
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,90,65,50,50.0,100.0,50.0,0.0,3.28
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,120,65,50,50.0,100.0,50.0,0.0,5.0
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,30,70,50,50.0,92.0,42.0,8.0,1.64
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,60,70,50,50.0,100.0,50.0,0.0,2.32
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,90,70,50,50.0,100.0,50.0,0.0,2.44
Gemma 27B,yesno,9,only_token,srv54_parallel_20260313,120,70,50,50.0,100.0,50.0,0.0,3.2
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,30,51,50,52.0,100.0,48.0,0.0,8.0
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,16.88
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,23.48
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,25.64
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,30,55,50,57.99999999999999,100.0,42.0,0.0,5.0344827586206895
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,11.8
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,16.48
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,18.16
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,30,60,50,66.0,100.0,34.0,0.0,3.0606060606060606
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,60,60,50,54.0,100.0,46.0,0.0,6.666666666666667
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,9.32
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,13.84
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,30,65,50,86.0,100.0,14.000000000000002,0.0,1.9069767441860466
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,60,65,50,72.0,100.0,28.000000000000004,0.0,4.027777777777778
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,90,65,50,60.0,100.0,40.0,0.0,4.9
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,120,65,50,52.0,100.0,48.0,0.0,7.576923076923077
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,30,70,50,94.0,100.0,6.0,0.0,1.574468085106383
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,60,70,50,82.0,100.0,18.0,0.0,2.6097560975609757
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,90,70,50,70.0,100.0,30.0,0.0,2.742857142857143
Gemma 27B,yesno,11,com_cot,srv54_parallel_20260313,120,70,50,74.0,100.0,26.0,0.0,4.162162162162162
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,30,51,50,36.0,54.0,18.0,46.0,4.0
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,60,51,50,22.0,34.0,12.0,66.0,4.636363636363637
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,90,51,50,8.0,18.0,10.0,82.0,8.5
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,120,51,50,6.0,6.0,0.0,94.0,5.333333333333333
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,30,55,50,38.0,50.0,12.0,50.0,3.3157894736842106
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,60,55,50,36.0,42.0,6.0,57.99999999999999,4.611111111111111
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,90,55,50,24.0,28.000000000000004,4.0,72.0,4.833333333333333
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,120,55,50,20.0,20.0,0.0,80.0,5.6
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,30,60,50,44.0,50.0,6.0,50.0,2.590909090909091
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,60,60,50,40.0,42.0,2.0,57.99999999999999,3.75
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,90,60,50,40.0,40.0,0.0,60.0,4.0
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,120,60,50,30.0,30.0,0.0,70.0,4.933333333333334
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,30,65,50,48.0,50.0,2.0,50.0,1.75
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,60,65,50,48.0,48.0,0.0,52.0,3.0
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,90,65,50,42.0,42.0,0.0,57.99999999999999,2.9047619047619047
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,120,65,50,40.0,40.0,0.0,60.0,3.7
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,30,70,50,50.0,50.0,0.0,50.0,1.44
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,60,70,50,50.0,50.0,0.0,50.0,2.16
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,90,70,50,48.0,48.0,0.0,52.0,2.375
Gemma 27B,yesno,11,only_token,srv54_parallel_20260313,120,70,50,42.0,42.0,0.0,57.99999999999999,2.6666666666666665
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,30,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,30,55,50,2.0,2.0,0.0,98.0,2.0
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,30,60,50,8.0,8.0,0.0,92.0,2.75
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,60,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,90,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,30,65,50,32.0,32.0,0.0,68.0,2.25
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,60,65,50,14.000000000000002,14.000000000000002,0.0,86.0,3.0
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,90,65,50,6.0,6.0,0.0,94.0,3.0
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,120,65,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,30,70,50,57.99999999999999,57.99999999999999,0.0,42.0,1.9310344827586208
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,60,70,50,38.0,38.0,0.0,62.0,2.6842105263157894
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,90,70,50,20.0,20.0,0.0,80.0,3.0
Gemma 27B,łþ,7,com_cot,srv54_parallel_20260313,120,70,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,30,51,50,50.0,100.0,50.0,0.0,7.6
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,12.4
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,15.92
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,16.32
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,30,55,50,50.0,100.0,50.0,0.0,6.12
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,10.4
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,11.64
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,14.28
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,30,60,50,50.0,100.0,50.0,0.0,5.32
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,60,60,50,50.0,100.0,50.0,0.0,6.04
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,8.08
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,10.52
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,30,65,50,62.0,100.0,38.0,0.0,3.064516129032258
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,60,65,50,50.0,100.0,50.0,0.0,4.24
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,90,65,50,50.0,100.0,50.0,0.0,5.72
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,120,65,50,50.0,100.0,50.0,0.0,7.32
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,30,70,50,70.0,100.0,30.0,0.0,2.3714285714285714
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,60,70,50,54.0,100.0,46.0,0.0,3.4814814814814814
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,90,70,50,50.0,100.0,50.0,0.0,4.48
Gemma 27B,łþ,7,only_token,srv54_parallel_20260313,120,70,50,50.0,100.0,50.0,0.0,4.72
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,30,51,50,4.0,4.0,0.0,96.0,4.5
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,30,55,50,8.0,8.0,0.0,92.0,3.0
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,30,60,50,30.0,30.0,0.0,70.0,3.1333333333333333
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,60,60,50,18.0,18.0,0.0,82.0,3.888888888888889
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,90,60,50,4.0,4.0,0.0,96.0,4.5
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,30,65,50,76.0,76.0,0.0,24.0,2.289473684210526
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,60,65,50,40.0,40.0,0.0,60.0,2.75
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,90,65,50,18.0,18.0,0.0,82.0,2.888888888888889
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,120,65,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,30,70,50,86.0,86.0,0.0,14.000000000000002,1.9069767441860466
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,60,70,50,68.0,68.0,0.0,32.0,2.5588235294117645
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,90,70,50,48.0,48.0,0.0,52.0,2.9583333333333335
Gemma 27B,łþ,9,com_cot,srv54_parallel_20260313,120,70,50,32.0,32.0,0.0,68.0,3.1875
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,30,51,50,4.0,4.0,0.0,96.0,3.0
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,30,55,50,8.0,8.0,0.0,92.0,2.0
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,60,55,50,2.0,2.0,0.0,98.0,4.0
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,30,60,50,12.0,12.0,0.0,88.0,1.8333333333333333
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,60,60,50,10.0,10.0,0.0,90.0,2.4
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,90,60,50,6.0,6.0,0.0,94.0,2.6666666666666665
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,30,65,50,52.0,52.0,0.0,48.0,1.8461538461538463
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,60,65,50,28.000000000000004,28.000000000000004,0.0,72.0,2.142857142857143
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,90,65,50,12.0,12.0,0.0,88.0,2.5
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,120,65,50,4.0,4.0,0.0,96.0,2.5
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,30,70,50,68.0,68.0,0.0,32.0,1.6176470588235294
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,60,70,50,40.0,40.0,0.0,60.0,1.95
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,90,70,50,22.0,22.0,0.0,78.0,2.272727272727273
Gemma 27B,łþ,9,only_token,srv54_parallel_20260313,120,70,50,16.0,16.0,0.0,84.0,2.0
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,30,51,50,14.000000000000002,14.000000000000002,0.0,86.0,4.0
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,30,55,50,42.0,42.0,0.0,57.99999999999999,4.285714285714286
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,60,55,50,4.0,4.0,0.0,96.0,5.5
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,30,60,50,62.0,62.0,0.0,38.0,3.225806451612903
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,60,60,50,26.0,26.0,0.0,74.0,4.0
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,90,60,50,6.0,6.0,0.0,94.0,5.0
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,120,60,50,2.0,2.0,0.0,98.0,5.0
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,30,65,50,96.0,96.0,0.0,4.0,2.3125
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,60,65,50,64.0,64.0,0.0,36.0,3.34375
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,90,65,50,48.0,48.0,0.0,52.0,3.4166666666666665
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,120,65,50,28.000000000000004,28.000000000000004,0.0,72.0,4.214285714285714
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,30,70,50,100.0,100.0,0.0,0.0,1.92
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,60,70,50,88.0,88.0,0.0,12.0,2.6818181818181817
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,90,70,50,72.0,72.0,0.0,28.000000000000004,2.7222222222222223
Gemma 27B,łþ,11,com_cot,srv54_parallel_20260313,120,70,50,68.0,68.0,0.0,32.0,3.1176470588235294
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,30,51,50,50.0,100.0,50.0,0.0,6.72
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,13.6
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,19.0
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,19.44
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,30,55,50,50.0,100.0,50.0,0.0,5.56
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,10.96
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,12.48
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,17.12
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,30,60,50,54.0,100.0,46.0,0.0,4.185185185185185
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,60,60,50,50.0,100.0,50.0,0.0,5.88
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,7.72
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,11.64
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,30,65,50,78.0,100.0,22.0,0.0,2.076923076923077
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,60,65,50,52.0,100.0,48.0,0.0,3.1538461538461537
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,90,65,50,54.0,100.0,46.0,0.0,4.407407407407407
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,120,65,50,50.0,100.0,50.0,0.0,6.04
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,30,70,50,86.0,100.0,14.000000000000002,0.0,1.6744186046511629
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,60,70,50,72.0,100.0,28.000000000000004,0.0,2.2222222222222223
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,90,70,50,60.0,100.0,40.0,0.0,3.033333333333333
Gemma 27B,łþ,11,only_token,srv54_parallel_20260313,120,70,50,50.0,100.0,50.0,0.0,3.56
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,30,51,50,8.0,8.0,0.0,92.0,2.5
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,30,55,50,10.0,10.0,0.0,90.0,2.2
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,60,55,50,4.0,4.0,0.0,96.0,3.0
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,90,55,50,2.0,2.0,0.0,98.0,4.0
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,αβ,7,com_cot,srv54_parallel_20260313,30,60,50,14.000000000000002,14.000000000000002,0.0,86.0,2.0
